temperature,humidity,pressure,wind_speed,wind_direction,rain,cloudiness,description,condition_type,timestamp,label
29.92,71,1005,1.5,80,0.44,92,4,1,2024-11-24 07:50:33,aman
28.84,75,1006,1.5,82,0.17,95,4,1,2024-11-24 08:50:33,aman
26.08,86,1007,1.31,78,0.0,96,3,0,2024-11-24 09:50:33,aman
25.05,90,1007,1.26,75,0.0,97,3,0,2024-11-24 10:50:33,aman
24.64,91,1008,1.13,56,0.0,98,3,0,2024-11-24 11:50:33,aman
24.42,92,1009,0.99,47,0.0,100,3,0,2024-11-24 12:50:33,aman
24.33,93,1009,1.13,43,0.0,100,3,0,2024-11-24 13:50:33,aman
24.22,95,1008,0.93,41,0.0,100,3,0,2024-11-24 14:50:33,aman
24.07,96,1008,0.73,24,0.0,97,3,0,2024-11-24 15:50:33,aman
23.83,97,1007,0.79,11,0.0,82,0,0,2024-11-24 16:50:33,aman
23.62,97,1007,0.8,8,0.0,79,0,0,2024-11-24 17:50:33,aman
23.47,97,1007,0.71,356,0.0,86,3,0,2024-11-24 18:50:33,aman
23.28,98,1007,0.76,335,0.14,79,4,1,2024-11-24 19:50:33,aman
23.08,99,1008,0.81,329,0.71,83,4,1,2024-11-24 20:50:33,aman
23.04,98,1008,0.72,326,0.43,85,4,1,2024-11-24 21:50:33,aman
24.33,94,1009,0.72,337,0.14,88,4,1,2024-11-24 22:50:33,aman
25.53,89,1009,0.72,359,0.32,90,4,1,2024-11-24 23:50:33,aman
24.36,97,1010,0.15,81,2.81,100,6,1,2024-11-25 00:50:33,bahaya
24.16,98,1009,0.43,95,6.37,100,7,1,2024-11-25 01:50:33,bahaya
23.93,99,1008,0.37,100,9.67,100,7,1,2024-11-25 02:50:33,bahaya
24.02,99,1008,0.31,8,4.36,100,7,1,2024-11-25 03:50:33,bahaya
24.51,97,1006,0.47,333,0.39,100,4,1,2024-11-25 04:50:33,aman
25.3,94,1006,0.98,321,0.14,100,4,1,2024-11-25 05:50:33,aman
26.32,89,1005,0.76,331,0.0,100,3,0,2024-11-25 06:50:33,aman
27.24,83,1005,0.39,348,0.0,100,3,0,2024-11-25 07:50:33,aman
27.39,84,1005,0.1,49,0.0,98,3,0,2024-11-25 08:50:33,aman
25.31,93,1006,0.07,235,0.4,98,4,1,2024-11-25 09:50:33,aman
24.16,98,1007,0.44,35,1.97,99,6,1,2024-11-25 10:50:33,bahaya
24.09,98,1008,0.61,16,0.98,99,4,1,2024-11-25 11:50:33,waspada
24.0,98,1008,0.69,1,0.0,99,3,0,2024-11-25 12:50:33,aman
23.85,98,1008,0.68,343,0.0,83,0,0,2024-11-25 13:50:33,aman
23.73,98,1008,0.9,338,0.0,89,3,0,2024-11-25 14:50:33,aman
23.71,99,1007,0.87,332,0.0,92,3,0,2024-11-25 15:50:33,aman
23.67,99,1007,0.82,330,0.0,93,3,0,2024-11-25 16:50:33,aman
23.47,99,1007,0.84,333,0.0,94,3,0,2024-11-25 17:50:33,aman
22.98,99,1007,0.57,345,0.11,84,4,1,2024-11-25 18:50:33,aman
22.83,99,1007,0.66,350,0.11,87,4,1,2024-11-25 19:50:33,aman
22.76,99,1008,0.59,340,0.0,90,3,0,2024-11-25 20:50:33,aman
22.84,99,1008,0.61,339,0.0,92,3,0,2024-11-25 21:50:33,aman
23.72,97,1009,0.68,357,0.0,93,3,0,2024-11-25 22:50:33,aman
24.73,93,1009,0.71,359,0.0,96,3,0,2024-11-25 23:50:33,aman
25.74,88,1009,0.66,4,0.0,100,3,0,2024-11-26 00:50:33,aman
26.66,84,1009,0.5,67,0.0,98,3,0,2024-11-26 01:50:33,aman
28.34,76,1008,0.8,94,0.0,98,3,0,2024-11-26 02:50:33,aman
29.84,69,1007,0.81,99,0.0,98,3,0,2024-11-26 03:50:33,aman
29.87,71,1006,1.07,132,0.48,99,4,1,2024-11-26 04:50:33,aman
29.98,71,1005,1.38,154,0.34,99,4,1,2024-11-26 05:50:33,aman
29.6,75,1004,1.61,102,0.35,100,4,1,2024-11-26 06:50:33,aman
29.47,74,1004,1.69,102,0.32,99,4,1,2024-11-26 07:50:33,aman
28.15,81,1005,1.64,96,0.26,93,4,1,2024-11-26 08:50:33,aman
25.63,89,1005,1.39,89,0.0,94,3,0,2024-11-26 09:50:33,aman
24.49,92,1006,1.27,77,0.0,95,3,0,2024-11-26 10:50:34,aman
23.94,95,1008,1.09,64,0.0,94,3,0,2024-11-26 11:50:33,aman
23.78,95,1008,0.76,71,0.0,100,3,0,2024-11-26 12:50:33,aman
23.77,95,1008,0.48,78,0.0,77,0,0,2024-11-26 13:50:33,aman
23.76,96,1008,0.48,73,0.0,84,0,0,2024-11-26 14:50:33,aman
23.36,98,1008,0.27,92,1.47,88,6,1,2024-11-26 15:50:34,bahaya
23.37,99,1007,0.28,9,0.72,90,4,1,2024-11-26 16:50:33,aman
23.34,99,1007,0.5,24,0.0,81,0,0,2024-11-26 17:50:33,aman
23.27,99,1006,0.6,19,0.11,89,4,1,2024-11-26 18:50:34,aman
23.18,99,1006,0.46,332,0.0,77,0,0,2024-11-26 19:50:34,aman
23.09,99,1007,0.51,14,0.11,80,4,1,2024-11-26 20:50:33,aman
23.07,99,1007,0.39,335,0.0,84,0,0,2024-11-26 21:50:34,aman
24.1,97,1008,0.67,332,0.0,87,3,0,2024-11-26 22:50:34,aman
25.18,92,1009,0.91,348,0.0,89,3,0,2024-11-26 23:50:34,aman
26.29,86,1009,0.85,337,0.0,99,3,0,2024-11-27 00:50:33,aman
26.27,87,1009,0.5,358,0.0,100,3,0,2024-11-27 01:50:33,aman
26.07,89,1008,0.17,42,0.0,100,3,0,2024-11-27 02:50:34,aman
26.49,86,1007,0.23,38,0.0,100,3,0,2024-11-27 03:50:34,aman
29.43,70,1006,0.97,29,0.0,94,3,0,2024-11-27 04:50:33,aman
32.18,58,1005,1.38,29,0.0,85,3,0,2024-11-27 05:50:34,aman
31.41,61,1004,1.44,34,0.0,64,0,0,2024-11-27 06:50:33,aman
31.11,62,1004,1.6,40,0.0,55,0,0,2024-11-27 07:50:33,aman
29.92,71,1005,1.59,56,0.0,47,1,0,2024-11-27 08:50:34,aman
26.88,85,1005,1.57,64,0.0,39,1,0,2024-11-27 09:50:33,aman
25.17,92,1006,1.69,63,0.83,34,4,1,2024-11-27 10:50:33,aman
24.75,91,1007,1.38,59,0.0,50,1,0,2024-11-27 11:50:34,aman
24.5,92,1008,1.11,52,0.0,48,1,0,2024-11-27 12:50:34,aman
24.2,94,1008,0.91,43,0.24,38,4,1,2024-11-27 13:50:34,aman
23.99,96,1008,0.78,23,0.0,36,1,0,2024-11-27 14:50:34,aman
23.82,98,1007,0.49,5,0.0,37,1,0,2024-11-27 15:50:34,aman
23.61,99,1007,0.37,336,0.27,34,4,1,2024-11-27 16:50:34,aman
23.44,99,1006,0.43,302,0.24,33,4,1,2024-11-27 17:50:34,aman
23.55,98,1006,0.56,321,0.0,48,1,0,2024-11-27 18:50:34,aman
23.39,98,1007,0.66,333,0.0,57,0,0,2024-11-27 19:50:34,aman
23.37,97,1007,0.47,327,0.0,69,0,0,2024-11-27 20:50:34,aman
23.34,97,1008,0.5,334,0.0,76,0,0,2024-11-27 21:50:34,aman
24.65,92,1008,0.52,347,0.0,81,0,0,2024-11-27 22:50:34,aman
26.81,81,1009,0.92,352,0.0,81,0,0,2024-11-27 23:50:34,aman
24.81,94,1010,0.89,21,0.32,100,4,1,2024-11-28 00:50:34,aman
25.25,91,1010,1.22,32,0.35,100,4,1,2024-11-28 01:50:34,aman
25.02,92,1009,0.93,47,0.28,100,4,1,2024-11-28 02:50:34,aman
24.97,93,1008,0.56,55,0.0,100,3,0,2024-11-28 03:50:34,aman
24.96,93,1007,0.33,60,0.0,100,3,0,2024-11-28 04:50:34,aman
25.11,92,1006,0.23,333,0.0,100,3,0,2024-11-28 05:50:34,aman
29.27,69,1005,1.34,205,0.0,99,3,0,2024-11-28 06:50:34,aman
28.75,72,1005,1.43,193,0.0,100,3,0,2024-11-28 07:50:34,aman
27.88,78,1005,1.15,191,0.0,100,3,0,2024-11-28 08:50:34,aman
25.66,89,1006,0.76,184,0.0,100,3,0,2024-11-28 09:50:34,aman
24.72,92,1007,0.57,147,0.17,97,4,1,2024-11-28 10:50:34,aman
24.36,93,1008,0.53,123,0.1,83,4,1,2024-11-28 11:50:34,aman
23.92,95,1009,0.55,75,0.0,1,5,2,2024-11-28 12:50:34,aman
23.1,97,1009,0.41,299,0.62,9,4,1,2024-11-28 13:50:34,aman
23.04,97,1009,0.44,282,0.0,11,2,0,2024-11-28 14:50:34,aman
22.93,97,1008,0.67,291,0.0,12,2,0,2024-11-28 15:50:34,aman
22.8,98,1007,0.7,311,0.0,16,2,0,2024-11-28 16:50:34,aman
22.69,98,1007,0.92,297,0.0,26,1,0,2024-11-28 17:50:34,aman
22.61,97,1007,1.23,308,0.0,84,0,0,2024-11-28 18:50:34,aman
22.47,98,1007,1.15,291,0.0,75,0,0,2024-11-28 19:50:34,aman
22.46,99,1007,1.01,284,0.0,71,0,0,2024-11-28 20:50:34,aman
22.53,99,1008,1.17,294,0.0,71,0,0,2024-11-28 21:50:34,aman
24.07,94,1008,1.42,296,0.0,70,0,0,2024-11-28 22:50:34,aman
26.21,85,1009,1.82,279,0.0,66,0,0,2024-11-28 23:50:34,aman
28.78,73,1009,1.8,287,0.0,26,1,0,2024-11-29 00:50:34,aman
31.11,62,1009,1.98,278,0.0,18,2,0,2024-11-29 01:50:34,aman
32.5,56,1008,2.26,278,0.14,17,4,1,2024-11-29 02:50:34,aman
33.45,53,1006,2.15,277,0.0,33,1,0,2024-11-29 03:50:34,aman
32.3,57,1005,2.07,278,0.0,46,1,0,2024-11-29 04:50:34,aman
29.98,73,1004,1.41,264,0.47,53,4,1,2024-11-29 05:50:34,aman
28.66,82,1004,0.92,198,0.95,93,4,1,2024-11-29 06:50:34,waspada
28.14,85,1004,1.28,152,0.74,94,4,1,2024-11-29 07:50:34,aman
27.27,91,1005,1.39,144,0.0,68,0,0,2024-11-29 08:50:34,aman
25.71,94,1006,0.97,138,0.0,52,0,0,2024-11-29 09:50:34,aman
25.04,96,1007,0.89,142,0.0,52,0,0,2024-11-29 10:50:34,aman
24.24,97,1008,1.03,143,0.82,51,4,1,2024-11-29 11:50:34,aman
23.89,98,1009,0.85,115,0.0,36,1,0,2024-11-29 12:50:34,aman
23.76,98,1009,0.72,105,0.0,69,0,0,2024-11-29 13:50:34,aman
23.72,98,1009,0.14,120,0.0,68,0,0,2024-11-29 14:50:34,aman
23.64,98,1008,0.42,236,0.0,61,0,0,2024-11-29 15:50:34,aman
23.56,98,1007,0.63,256,0.0,61,0,0,2024-11-29 16:50:34,aman
23.54,98,1007,0.72,282,0.0,68,0,0,2024-11-29 17:50:33,aman
23.18,98,1006,0.4,318,0.0,100,3,0,2024-11-29 18:50:33,aman
23.15,98,1007,0.81,323,0.0,100,3,0,2024-11-29 19:50:33,aman
23.12,98,1007,1.07,306,0.0,100,3,0,2024-11-29 20:50:33,aman
23.07,99,1008,1.37,305,0.49,100,4,1,2024-11-29 21:50:33,aman
23.91,98,1009,1.65,311,0.0,100,3,0,2024-11-29 22:50:33,aman
25.09,93,1010,1.97,301,1.33,100,6,1,2024-11-29 23:50:33,bahaya
27.1,81,1009,1.91,288,3.16,100,6,1,2024-11-30 00:50:33,bahaya
29.85,67,1009,2.25,283,4.21,100,7,1,2024-11-30 01:50:33,bahaya
30.86,64,1008,2.35,278,2.3,86,6,1,2024-11-30 02:50:33,bahaya
32.24,56,1007,2.37,279,3.16,100,6,1,2024-11-30 03:50:33,bahaya
32.1,55,1005,2.4,276,0.27,100,4,1,2024-11-30 04:50:33,aman
28.48,82,1005,1.43,297,0.0,100,3,0,2024-11-30 05:50:33,aman
28.12,88,1004,1.37,305,0.0,100,3,0,2024-11-30 06:50:33,aman
28.77,85,1004,0.92,248,0.0,100,3,0,2024-11-30 07:50:33,aman
27.43,89,1005,0.94,214,0.0,100,3,0,2024-11-30 08:50:33,aman
25.47,93,1006,0.66,224,0.0,100,3,0,2024-11-30 09:50:33,aman
24.9,95,1006,0.51,278,0.0,100,3,0,2024-11-30 10:50:33,aman
24.56,96,1007,0.56,305,0.0,100,3,0,2024-11-30 11:50:33,aman
24.28,97,1008,0.36,279,0.0,98,3,0,2024-11-30 12:50:33,aman
24.09,97,1008,0.15,11,0.0,99,3,0,2024-11-30 13:50:34,aman
24.06,97,1008,0.39,341,0.0,99,3,0,2024-11-30 14:50:33,aman
24.1,97,1007,0.52,319,0.0,99,3,0,2024-11-30 15:50:33,aman
24.05,97,1007,0.44,329,0.0,99,3,0,2024-11-30 16:50:34,aman
23.86,98,1007,0.5,7,0.27,100,4,1,2024-11-30 17:50:34,aman
23.92,98,1006,0.43,53,0.0,100,3,0,2024-11-30 18:50:34,aman
23.77,99,1007,0.52,71,0.24,100,4,1,2024-11-30 19:50:33,aman
23.6,99,1007,1.15,66,0.24,100,4,1,2024-11-30 20:50:34,aman
23.48,99,1008,1.13,61,0.87,100,4,1,2024-11-30 21:50:33,waspada
23.51,99,1009,0.95,55,0.37,100,4,1,2024-11-30 22:50:33,aman
23.79,99,1010,0.41,29,2.05,100,6,1,2024-11-30 23:50:33,bahaya
24.32,98,1010,0.21,295,2.05,100,6,1,2024-12-01 00:50:34,bahaya
24.79,96,1010,0.76,288,1.5,100,6,1,2024-12-01 01:50:34,bahaya
25.51,93,1009,0.97,296,0.38,100,4,1,2024-12-01 02:50:33,aman
26.21,89,1009,1.48,267,0.0,100,3,0,2024-12-01 03:50:34,aman
24.81,95,1007,1.12,28,0.12,100,4,1,2024-12-01 04:50:34,aman
25.19,91,1006,0.86,23,0.5,100,4,1,2024-12-01 05:50:33,aman
26.51,81,1006,1.21,40,2.05,100,6,1,2024-12-01 06:50:33,bahaya
26.09,88,1006,1.21,1,1.69,100,6,1,2024-12-01 07:50:33,bahaya
26.11,87,1006,0.91,6,0.49,100,4,1,2024-12-01 08:50:33,aman
24.82,93,1006,0.5,26,0.12,100,4,1,2024-12-01 09:50:34,aman
24.49,94,1007,0.54,34,0.0,100,3,0,2024-12-01 10:50:33,aman
24.15,96,1008,0.55,61,0.0,98,3,0,2024-12-01 11:50:33,aman
23.91,97,1008,0.63,63,0.0,99,3,0,2024-12-01 12:50:33,aman
23.35,95,1009,0.5,43,0.0,88,3,0,2024-12-01 13:50:33,aman
23.25,95,1009,0.4,3,0.0,91,3,0,2024-12-01 14:50:33,aman
23.26,94,1008,0.44,308,0.0,93,3,0,2024-12-01 15:50:34,aman
23.03,95,1008,0.61,322,0.0,93,3,0,2024-12-01 16:50:34,aman
23.34,93,1007,0.55,302,0.0,94,3,0,2024-12-01 17:50:34,aman
23.46,92,1007,0.59,303,0.0,100,3,0,2024-12-01 18:50:34,aman
22.91,95,1007,0.93,315,0.0,100,3,0,2024-12-01 19:50:34,aman
23.18,94,1007,0.67,297,0.0,100,3,0,2024-12-01 20:50:34,aman
22.72,96,1008,0.59,288,0.0,100,3,0,2024-12-01 21:50:34,aman
23.99,90,1009,0.63,274,0.0,100,3,0,2024-12-01 22:50:34,aman
26.15,81,1009,0.89,283,0.0,100,3,0,2024-12-01 23:50:34,aman
28.26,72,1009,1.19,303,0.0,100,3,0,2024-12-02 00:50:34,aman
30.44,62,1009,1.25,287,0.0,92,3,0,2024-12-02 01:50:34,aman
32.43,55,1007,1.3,280,0.0,87,3,0,2024-12-02 02:50:34,aman
32.93,54,1006,1.76,278,0.0,67,0,0,2024-12-02 03:50:34,aman
33.26,52,1005,1.53,264,0.0,71,0,0,2024-12-02 04:50:34,aman
32.06,59,1004,1.24,214,0.0,75,0,0,2024-12-02 05:50:34,aman
28.1,84,1004,1.19,159,0.0,98,3,0,2024-12-02 06:50:34,aman
26.26,93,1004,1.66,96,0.0,100,3,0,2024-12-02 07:50:34,aman
27.0,92,1004,1.57,100,0.0,96,3,0,2024-12-02 08:50:34,aman
25.86,95,1005,1.15,104,0.0,97,3,0,2024-12-02 09:50:34,aman
25.1,97,1006,1.19,88,0.0,87,3,0,2024-12-02 10:50:34,aman
24.74,97,1007,1.13,80,0.0,90,3,0,2024-12-02 11:50:34,aman
24.47,96,1008,0.95,62,0.0,91,3,0,2024-12-02 12:50:34,aman
24.18,97,1008,0.7,36,0.0,84,0,0,2024-12-02 13:50:34,aman
23.95,97,1008,0.75,21,0.0,74,0,0,2024-12-02 14:50:34,aman
23.79,98,1008,0.3,6,0.0,81,0,0,2024-12-02 15:50:34,aman
23.59,98,1007,0.44,336,0.0,84,0,0,2024-12-02 16:50:34,aman
23.4,99,1007,0.32,311,0.0,87,3,0,2024-12-02 17:50:34,aman
23.57,98,1006,0.48,310,0.21,100,4,1,2024-12-02 18:50:34,aman
23.26,99,1006,0.63,359,3.16,96,6,1,2024-12-02 19:50:34,bahaya
23.32,98,1007,0.56,354,0.12,98,4,1,2024-12-02 20:50:34,aman
23.31,99,1007,0.54,354,0.0,98,3,0,2024-12-02 21:50:34,aman
24.21,97,1008,0.36,306,0.0,98,3,0,2024-12-02 22:50:34,aman
25.21,96,1009,0.81,300,0.0,99,3,0,2024-12-02 23:50:34,aman
24.8,97,1010,1.06,310,0.0,100,3,0,2024-12-03 00:50:34,aman
25.98,94,1009,1.12,300,0.0,100,3,0,2024-12-03 01:50:34,aman
27.04,92,1009,0.85,306,0.0,100,3,0,2024-12-03 02:50:34,aman
27.24,91,1008,0.57,338,0.2,100,4,1,2024-12-03 03:50:34,aman
27.88,88,1007,0.22,306,0.0,100,3,0,2024-12-03 04:50:44,aman
29.39,78,1006,0.37,160,0.65,100,4,1,2024-12-03 05:50:34,aman
29.49,77,1005,0.38,115,0.56,99,4,1,2024-12-03 06:50:34,aman
29.02,79,1005,0.94,151,0.56,99,4,1,2024-12-03 07:50:34,aman
27.6,90,1005,1.23,138,0.0,100,3,0,2024-12-03 08:50:34,aman
25.71,96,1006,0.97,137,0.0,93,3,0,2024-12-03 09:50:34,aman
25.07,97,1007,0.81,125,0.0,90,3,0,2024-12-03 10:50:34,aman
24.72,97,1008,0.64,119,0.0,91,3,0,2024-12-03 11:50:34,aman
24.48,97,1008,0.7,107,0.87,94,4,1,2024-12-03 12:50:34,waspada
23.82,98,1009,0.14,60,0.1,76,4,1,2024-12-03 13:50:34,aman
23.94,98,1009,0.15,82,0.32,84,4,1,2024-12-03 14:50:34,aman
24.06,97,1008,0.56,65,0.24,88,4,1,2024-12-03 15:50:34,aman
24.03,98,1008,0.52,114,0.0,90,3,0,2024-12-03 16:50:34,aman
23.95,98,1007,0.54,145,0.0,92,3,0,2024-12-03 17:50:34,aman
23.31,98,1007,0.55,12,0.0,99,3,0,2024-12-03 18:50:34,aman
23.25,98,1007,0.31,54,0.0,100,3,0,2024-12-03 19:50:34,aman
23.17,98,1007,0.54,355,0.0,100,3,0,2024-12-03 20:50:34,aman
23.18,98,1008,0.73,326,0.0,100,3,0,2024-12-03 21:50:34,aman
23.45,97,1009,0.93,305,0.0,100,3,0,2024-12-03 22:50:34,aman
24.25,96,1010,1.56,300,0.0,100,3,0,2024-12-03 23:50:34,aman
25.7,91,1010,2.07,293,0.0,100,3,0,2024-12-04 00:50:34,aman
25.31,93,1010,1.5,305,0.0,100,3,0,2024-12-04 01:50:34,aman
25.56,92,1009,1.32,281,0.0,100,3,0,2024-12-04 02:50:34,aman
25.95,92,1008,1.27,230,0.0,100,3,0,2024-12-04 03:50:34,aman
26.24,92,1007,1.35,212,0.0,100,3,0,2024-12-04 04:50:34,aman
27.4,84,1006,1.55,224,0.0,100,3,0,2024-12-04 05:50:34,aman
28.47,78,1005,1.62,232,0.15,100,4,1,2024-12-04 06:50:34,aman
26.76,94,1005,1.12,155,4.21,100,7,1,2024-12-04 07:50:34,bahaya
26.1,94,1005,0.9,142,1.63,100,6,1,2024-12-04 08:50:34,bahaya
25.19,95,1006,0.47,125,0.65,100,4,1,2024-12-04 09:50:34,aman
24.63,96,1007,0.25,83,0.0,100,3,0,2024-12-04 10:50:34,aman
24.37,97,1008,0.33,45,0.0,99,3,0,2024-12-04 11:50:34,aman
24.24,97,1008,0.27,33,0.0,97,3,0,2024-12-04 12:50:34,aman
24.13,96,1009,1.26,326,0.0,100,3,0,2024-12-04 13:50:34,aman
24.02,98,1009,1.4,329,0.0,100,3,0,2024-12-04 14:50:34,aman
24.07,98,1008,1.95,325,0.0,100,3,0,2024-12-04 15:50:34,aman
23.77,98,1008,2.06,316,0.0,100,3,0,2024-12-04 16:50:34,aman
23.5,98,1007,2.07,310,0.0,100,3,0,2024-12-04 17:50:33,aman
23.33,98,1007,1.82,298,0.0,100,3,0,2024-12-04 18:50:33,aman
23.41,99,1007,1.48,317,0.11,100,4,1,2024-12-04 19:50:33,aman
23.38,99,1007,1.4,303,2.73,100,6,1,2024-12-04 20:50:33,bahaya
23.33,99,1008,1.09,299,3.65,100,6,1,2024-12-04 21:50:33,bahaya
23.34,99,1009,1.13,330,1.15,100,6,1,2024-12-04 22:50:33,waspada
23.75,99,1009,0.59,304,0.32,100,4,1,2024-12-04 23:50:33,aman
23.77,99,1009,0.34,300,3.65,100,6,1,2024-12-05 00:50:33,bahaya
24.61,96,1009,0.69,281,2.05,100,6,1,2024-12-05 01:50:33,bahaya
25.42,92,1009,1.21,280,0.18,100,4,1,2024-12-05 02:50:33,aman
26.3,86,1008,1.6,280,1.19,100,6,1,2024-12-05 03:50:33,waspada
27.64,77,1007,1.25,276,0.0,100,3,0,2024-12-05 04:50:33,aman
28.39,73,1006,0.86,306,0.0,100,3,0,2024-12-05 05:50:33,aman
28.77,71,1006,0.6,327,2.05,100,6,1,2024-12-05 06:50:33,bahaya
25.82,90,1006,1.41,37,2.73,100,6,1,2024-12-05 07:50:33,bahaya
24.7,96,1006,1.97,34,0.42,100,4,1,2024-12-05 08:50:33,aman
23.8,98,1007,2.15,41,0.27,100,4,1,2024-12-05 09:50:33,aman
23.6,99,1008,1.62,39,0.49,100,4,1,2024-12-05 10:50:33,aman
23.49,99,1009,1.19,46,0.5,100,4,1,2024-12-05 11:50:33,aman
23.4,100,1010,0.65,76,0.33,100,4,1,2024-12-05 12:50:33,aman
23.59,99,1009,0.28,243,0.27,100,4,1,2024-12-05 13:50:33,aman
23.5,99,1009,0.6,229,0.0,100,3,0,2024-12-05 14:50:33,aman
23.41,99,1009,0.58,247,0.0,100,3,0,2024-12-05 15:50:33,aman
23.32,99,1008,0.72,304,0.13,100,4,1,2024-12-05 16:50:33,aman
23.26,99,1007,0.93,315,0.32,100,4,1,2024-12-05 17:50:33,aman
23.08,99,1008,1.0,305,0.0,92,3,0,2024-12-05 18:50:33,aman
22.83,99,1007,0.84,279,0.24,100,4,1,2024-12-05 19:50:33,aman
22.7,99,1008,0.94,294,0.37,97,4,1,2024-12-05 20:50:33,aman
22.56,99,1008,0.77,303,0.0,95,3,0,2024-12-05 21:50:33,aman
23.5,98,1009,1.05,320,0.0,93,3,0,2024-12-05 22:50:33,aman
25.04,93,1009,1.32,295,0.0,94,3,0,2024-12-05 23:50:33,aman
25.55,90,1010,1.52,298,0.0,98,3,0,2024-12-06 00:50:33,aman
28.11,76,1009,2.07,293,0.0,97,3,0,2024-12-06 01:50:33,aman
29.98,66,1008,2.24,290,0.0,95,3,0,2024-12-06 02:50:33,aman
30.02,65,1007,2.37,296,0.0,96,3,0,2024-12-06 03:50:33,aman
30.29,63,1007,2.14,301,0.0,97,3,0,2024-12-06 04:50:33,aman
31.51,57,1005,1.98,311,0.0,98,3,0,2024-12-06 05:50:33,aman
29.44,70,1005,1.83,323,0.0,99,3,0,2024-12-06 06:50:33,aman
27.54,86,1005,1.13,53,0.0,100,3,0,2024-12-06 07:50:33,aman
25.52,95,1005,0.97,44,0.0,100,3,0,2024-12-06 08:50:33,aman
24.58,97,1006,1.06,29,0.0,100,3,0,2024-12-06 09:50:33,aman
24.12,98,1007,0.87,60,0.0,100,3,0,2024-12-06 10:50:33,aman
23.78,99,1008,0.94,60,0.0,100,3,0,2024-12-06 11:50:33,aman
23.64,99,1008,0.66,53,0.11,100,4,1,2024-12-06 12:50:33,aman
23.74,98,1009,0.36,289,0.56,100,4,1,2024-12-06 13:50:33,aman
23.8,97,1009,0.87,263,0.75,100,4,1,2024-12-06 14:50:33,aman
23.75,98,1008,0.81,249,2.19,100,6,1,2024-12-06 15:50:33,bahaya
23.52,99,1008,0.73,251,0.33,100,4,1,2024-12-06 16:50:33,aman
23.44,99,1008,0.93,300,2.05,100,6,1,2024-12-06 17:50:33,bahaya
23.3,99,1007,0.84,306,7.49,100,7,1,2024-12-06 18:50:33,bahaya
23.15,99,1008,0.86,273,11.89,100,7,1,2024-12-06 19:50:33,bahaya
22.98,99,1008,0.53,289,3.16,100,6,1,2024-12-06 20:50:33,bahaya
22.8,98,1008,0.66,292,0.0,100,3,0,2024-12-06 21:50:33,aman
22.76,98,1008,0.6,318,0.0,100,3,0,2024-12-06 22:50:33,aman
22.85,98,1009,0.7,358,0.0,100,3,0,2024-12-06 23:50:33,aman
23.02,98,1009,0.51,2,0.0,100,3,0,2024-12-07 00:50:33,aman
23.45,98,1009,0.26,360,0.0,100,3,0,2024-12-07 01:50:34,aman
24.02,96,1009,0.82,356,0.0,100,3,0,2024-12-07 02:50:33,aman
24.49,94,1008,0.83,17,0.0,100,3,0,2024-12-07 03:50:34,aman
24.45,95,1008,0.2,15,0.0,100,3,0,2024-12-07 04:50:34,aman
24.67,94,1007,0.3,303,0.0,100,3,0,2024-12-07 05:50:33,aman
26.71,82,1006,0.75,345,0.0,99,3,0,2024-12-07 06:50:33,aman
26.52,85,1006,0.91,330,0.0,100,3,0,2024-12-07 07:50:34,aman
25.86,89,1006,0.76,343,0.37,100,4,1,2024-12-07 08:50:34,aman
25.09,92,1007,0.54,347,0.0,100,3,0,2024-12-07 09:50:33,aman
24.7,93,1008,0.32,7,0.0,100,3,0,2024-12-07 10:50:33,aman
24.44,94,1008,0.59,44,0.0,100,3,0,2024-12-07 11:50:33,aman
24.63,94,1009,0.74,55,0.0,100,3,0,2024-12-07 12:50:34,aman
24.45,95,1009,0.72,68,0.0,100,3,0,2024-12-07 13:50:34,aman
24.2,96,1009,0.85,32,0.0,100,3,0,2024-12-07 14:50:34,aman
24.28,94,1008,0.68,30,0.0,100,3,0,2024-12-07 15:50:34,aman
23.84,96,1008,0.85,5,0.0,100,3,0,2024-12-07 16:50:33,aman
23.7,96,1007,1.14,351,0.97,100,4,1,2024-12-07 17:50:34,waspada
23.17,99,1007,0.88,341,0.0,100,3,0,2024-12-07 18:50:34,aman
23.74,97,1007,0.64,298,0.0,100,3,0,2024-12-07 19:50:34,aman
23.58,98,1007,0.5,320,0.0,100,3,0,2024-12-07 20:50:34,aman
23.59,98,1008,0.7,352,0.0,100,3,0,2024-12-07 21:50:34,aman
24.31,96,1008,0.34,337,0.0,100,3,0,2024-12-07 22:50:34,aman
25.35,93,1009,0.39,347,0.0,100,3,0,2024-12-07 23:50:34,aman
27.17,85,1009,0.57,13,0.0,100,3,0,2024-12-08 00:50:34,aman
25.53,95,1009,0.52,345,0.0,100,3,0,2024-12-08 01:50:34,aman
27.43,86,1008,0.52,306,0.0,100,3,0,2024-12-08 02:50:34,aman
27.72,84,1007,0.45,252,0.39,100,4,1,2024-12-08 03:50:34,aman
26.82,90,1007,0.57,251,0.0,100,3,0,2024-12-08 04:50:34,aman
26.28,93,1006,0.71,232,0.0,100,3,0,2024-12-08 05:50:34,aman
25.76,95,1005,0.45,223,0.0,100,3,0,2024-12-08 06:50:34,aman
27.9,85,1005,1.17,231,0.0,90,3,0,2024-12-08 07:50:34,aman
26.45,95,1005,0.47,249,0.0,91,3,0,2024-12-08 08:50:34,aman
